OBJECTID,DATE_,TIME,SEVERITY,SEVERITY_DESCRIPTION,ACCIDENT_TYPE,ACCIDENT_DESCRIPTION,VEHICLES,CASUALTIES,PEDESTRIAN,CYCLES,MCYCLES,CHILDREN,OAPS,X,Y,RENDER
8034,2023/10/18 23:00:00+00,2039,3,Slight,NT,Nose to Tail,2,1,0,0,2,0,0,358954,168293,MCYC
8035,2023/10/17 23:00:00+00,1145,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,360448,173982,CARS
8036,2023/10/20 23:00:00+00,1500,3,Slight,O,Overtaking,2,1,0,1,0,0,1,359731,177612,CYC
8037,2023/10/23 23:00:00+00,1820,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,358172,173869,A
8038,2023/10/18 23:00:00+00,1430,3,Slight,NONE,Other,2,1,0,0,0,0,0,360077,177357,CARS
8039,2023/10/22 23:00:00+00,1720,3,Slight,J2,Turning Movement from minor road,2,1,0,0,0,0,0,357092,170864,CARS
8040,2023/11/02 00:00:00+00,1300,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,1,357164,177333,CARS
8041,2023/11/06 00:00:00+00,0730,3,Slight,J2,Turning Movement from minor road,2,1,0,0,0,0,0,361385,175172,CARS
8042,2023/11/06 00:00:00+00,2015,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,360924,169819,CYC
8043,2023/11/14 00:00:00+00,1413,3,Slight,J1,Turning Movement from major road,2,1,0,0,0,0,0,360845,170354,CARS
8044,2023/04/15 23:00:00+00,1702,2,Serious,A,Adult pedestrian,1,1,1,0,0,0,0,361175,168422,A
8045,2023/06/21 23:00:00+00,1545,1,Fatal,J,Turning movement – unidentified priority,2,2,0,0,1,0,0,362882,170100,MCYC
8046,2023/05/16 23:00:00+00,2120,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,1,0,0,359178,172786,MCYC
8047,2023/06/01 23:00:00+00,1721,3,Slight,J1,Turning Movement from major road,2,1,0,1,0,0,0,361968,175093,CYC
8048,2023/06/23 23:00:00+00,2033,3,Slight,J,Turning movement – unidentified priority,2,2,0,0,0,0,0,358162,171202,CARS
8049,2023/05/17 23:00:00+00,1730,2,Serious,J2,Turning Movement from minor road,2,1,0,0,1,0,0,361069,169255,MCYC
8050,2023/05/20 23:00:00+00,1300,3,Slight,J2,Turning Movement from minor road,2,1,0,0,0,0,0,359640,172168,CARS
8051,2023/05/22 23:00:00+00,1737,3,Slight,O,Overtaking,2,1,0,1,0,0,0,359498,176801,CYC
8052,2023/06/06 23:00:00+00,0655,2,Serious,NONE,Other,2,1,0,1,0,0,0,360057,177157,CYC
8053,2023/06/09 23:00:00+00,2239,3,Slight,J1,Turning Movement from major road,2,1,0,1,0,0,0,358294,172911,CYC
8054,2023/10/20 23:00:00+00,1330,2,Serious,J1,Turning Movement from major road,2,2,0,0,0,0,0,358086,170017,CARS
8055,2023/08/26 23:00:00+00,0219,2,Serious,LC,Loss of Control,12,5,0,0,0,0,0,361688,170827,CARS
8056,2023/11/16 00:00:00+00,0930,3,Slight,E,Elderly pedestrian,1,1,1,0,0,0,1,358727,171563,E
8057,2023/06/10 23:00:00+00,1650,3,Slight,NT,Nose to Tail,2,1,0,0,1,0,0,359179,175842,MCYC
8058,2023/06/09 23:00:00+00,2200,3,Slight,NONE,Other,2,1,0,0,0,1,0,356867,167831,CARS
8059,2023/06/06 23:00:00+00,1700,3,Slight,J2,Turning Movement from minor road,2,1,0,0,1,0,0,358321,174905,MCYC
8060,2023/11/15 00:00:00+00,0835,3,Slight,J1,Turning Movement from major road,2,1,0,1,0,0,0,361420,175152,CYC
8061,2023/06/12 23:00:00+00,1606,2,Serious,NONE,Other,2,1,0,1,0,0,0,360008,171669,CYC
8062,2023/06/12 23:00:00+00,1719,3,Slight,NONE,Other,2,2,0,1,0,0,0,359092,175456,CYC
8063,2023/06/12 23:00:00+00,2102,3,Slight,NT,Nose to Tail,3,2,0,0,0,0,0,358092,172092,CARS
8064,2023/06/13 23:00:00+00,1650,3,Slight,C,Child pedestrian,1,2,1,0,0,1,1,357197,174719,C
8065,2023/11/14 00:00:00+00,0826,3,Slight,NONE,Other,2,1,0,0,0,0,0,360490,169631,CARS
8066,2023/06/18 23:00:00+00,0829,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,1,0,0,361578,172688,MCYC
8067,2023/06/19 23:00:00+00,0903,3,Slight,NONE,Other,2,1,0,0,0,0,0,358426,177212,CARS
8068,2023/08/30 23:00:00+00,1307,2,Serious,J2,Turning Movement from minor road,1,1,0,0,0,0,0,359028,172151,CARS
8069,2023/06/29 23:00:00+00,1620,3,Slight,J2,Turning Movement from minor road,2,1,0,0,1,0,0,358787,175797,MCYC
8070,2023/06/08 23:00:00+00,1315,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,364213,175115,CARS
8071,2023/07/09 23:00:00+00,1945,3,Slight,J1,Turning Movement from major road,2,1,0,0,0,0,0,359059,175354,CARS
8072,2023/06/29 23:00:00+00,1225,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,359433,176526,CYC
8073,2023/09/04 23:00:00+00,2011,3,Slight,HO,Head On,2,1,0,0,0,0,0,361284,173053,CARS
8074,2023/06/19 23:00:00+00,1530,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,352210,177875,CARS
8075,2023/06/20 23:00:00+00,1724,3,Slight,NT,Nose to Tail,2,2,0,0,0,0,0,362573,175363,CARS
8076,2023/06/21 23:00:00+00,0950,3,Slight,NONE,Other,2,1,0,0,0,0,0,360951,174125,CARS
8077,2023/06/22 23:00:00+00,2301,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,361177,175213,CARS
8078,2023/06/21 23:00:00+00,0705,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,352010,178366,CARS
8079,2023/06/22 23:00:00+00,0836,3,Slight,C,Child pedestrian,1,1,1,0,0,1,0,359068,167851,C
8080,2023/06/21 23:00:00+00,0845,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,359672,171460,CARS
8081,2023/06/22 23:00:00+00,0722,3,Slight,HO,Head On,2,1,0,1,0,1,0,358810,169089,CYC
8082,2023/06/23 23:00:00+00,1420,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,363582,176012,CARS
8083,2023/06/23 23:00:00+00,1602,2,Serious,LC,Loss of Control,1,1,0,0,1,0,0,352755,177968,MCYC
8084,2023/06/06 23:00:00+00,1845,3,Slight,A,Adult pedestrian,1,1,1,0,1,0,0,361717,177070,A
8085,2023/08/14 23:00:00+00,1012,3,Slight,NT,Nose to Tail,2,1,0,0,1,0,0,358649,170627,MCYC
8086,2023/07/07 23:00:00+00,1741,3,Slight,O,Overtaking,2,1,0,1,0,0,0,361853,175051,CYC
8087,2023/06/24 23:00:00+00,1200,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,1,0,363348,173550,CYC
8088,2023/06/30 23:00:00+00,2340,3,Slight,LC,Loss of Control,4,1,0,0,0,0,0,360873,176561,CARS
8089,2023/07/08 23:00:00+00,1910,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,360392,173396,CARS
8090,2023/05/30 23:00:00+00,1545,2,Serious,J2,Turning Movement from minor road,1,1,0,0,1,0,1,358586,177717,MCYC
8091,2023/06/25 23:00:00+00,1640,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,363479,174769,CYC
8092,2023/06/12 23:00:00+00,2101,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,359425,172968,CYC
8093,2023/06/12 23:00:00+00,1805,3,Slight,E,Elderly pedestrian,2,2,1,1,0,0,1,358973,172945,E
8094,2023/06/28 23:00:00+00,0904,3,Slight,J2,Turning Movement from minor road,2,1,0,0,0,0,0,358240,172580,CARS
8095,2023/06/13 23:00:00+00,1646,3,Slight,NONE,Other,2,1,0,0,1,0,0,359952,177640,MCYC
8096,2023/06/13 23:00:00+00,1910,3,Slight,NONE,Other,2,1,0,0,0,0,0,359380,168284,CARS
8097,2023/06/14 23:00:00+00,1310,3,Slight,NONE,Other,2,1,0,0,1,0,0,357551,171309,MCYC
8098,2023/06/30 23:00:00+00,1321,2,Serious,J,Turning movement – unidentified priority,2,1,0,0,1,0,0,353917,177986,MCYC
8099,2023/05/22 23:00:00+00,1100,2,Serious,E,Elderly pedestrian,1,1,1,0,0,0,1,359372,170088,E
8100,2023/07/03 23:00:00+00,1531,2,Serious,C,Child pedestrian,1,1,1,0,0,1,0,358967,169811,C
8101,2023/06/14 23:00:00+00,1424,3,Slight,J2,Turning Movement from minor road,2,1,0,0,1,0,0,359752,177467,MCYC
8102,2023/05/30 23:00:00+00,1930,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,359433,176531,CYC
8103,2023/06/14 23:00:00+00,1636,3,Slight,NONE,Other,2,1,0,0,1,0,0,358989,175643,MCYC
8104,2023/08/23 23:00:00+00,1926,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,358994,174962,CYC
8105,2023/09/21 23:00:00+00,0912,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,359945,174315,CARS
8106,2023/07/21 23:00:00+00,1930,3,Slight,NONE,Other,2,1,0,1,0,0,0,360798,173372,CYC
8107,2023/07/02 23:00:00+00,0825,3,Slight,NT,Nose to Tail,2,1,0,1,0,0,0,357220,175797,CYC
8108,2023/07/03 23:00:00+00,0922,3,Slight,LC,Loss of Control,2,3,0,0,0,0,3,355918,179085,CARS
8109,2023/07/30 23:00:00+00,1755,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,358645,173393,CYC
8110,2023/07/10 23:00:00+00,1701,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,356500,178806,CARS
8111,2023/08/29 23:00:00+00,1751,3,Slight,NONE,Other,2,1,0,0,1,0,0,361389,170260,MCYC
8112,2023/08/30 23:00:00+00,0900,3,Slight,HO,Head On,2,1,0,1,0,0,0,360428,171191,CYC
8113,2023/12/01 00:00:00+00,0800,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,362415,174232,CYC
8114,2023/11/05 00:00:00+00,1310,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,358540,169303,A
8115,2023/08/01 23:00:00+00,0715,3,Slight,O,Overtaking,2,1,0,0,1,0,0,359226,175912,MCYC
8116,2023/09/10 23:00:00+00,1850,3,Slight,HO,Head On,3,1,0,0,0,0,0,361383,170876,CARS
8117,2023/09/12 23:00:00+00,1555,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,359064,174302,CYC
8118,2023/09/16 23:00:00+00,1550,3,Slight,NONE,Other,2,1,0,0,0,0,0,361160,175188,CARS
8119,2023/09/24 23:00:00+00,1558,3,Slight,E,Elderly pedestrian,1,2,2,0,0,0,2,357133,172551,E
8120,2023/09/25 23:00:00+00,1837,3,Slight,J1,Turning Movement from major road,2,1,0,1,0,0,0,359699,177486,CYC
8121,2023/08/01 23:00:00+00,0740,3,Slight,NONE,Other,2,1,0,0,0,0,0,358636,171860,CARS
8122,2023/06/17 23:00:00+00,1335,3,Slight,NONE,Other,2,2,0,0,1,0,0,359042,175084,MCYC
8123,2023/07/18 23:00:00+00,1820,3,Slight,NONE,Other,2,1,0,1,0,0,0,359431,173107,CYC
8124,2023/08/03 23:00:00+00,2045,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,358854,172810,A
8125,2023/08/09 23:00:00+00,0955,3,Slight,J1,Turning Movement from major road,2,1,0,1,0,0,0,360915,173363,CYC
8126,2023/07/31 23:00:00+00,1730,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,363374,175892,CARS
8127,2023/07/12 23:00:00+00,2318,2,Serious,J2,Turning Movement from minor road,2,1,0,0,1,0,0,359381,174045,MCYC
8128,2023/09/30 23:00:00+00,2315,2,Serious,J2,Turning Movement from minor road,2,1,0,0,0,0,0,359310,173991,CARS
8129,2023/07/09 23:00:00+00,1626,2,Serious,C,Child pedestrian,1,1,1,0,0,1,0,354429,178352,C
8130,2023/08/17 23:00:00+00,1900,3,Slight,J2,Turning Movement from minor road,2,1,0,0,1,0,0,362393,173415,MCYC
8131,2023/06/16 23:00:00+00,1050,3,Slight,NONE,Other,2,1,0,0,1,0,0,360222,174428,MCYC
8132,2023/06/19 23:00:00+00,1614,3,Slight,NONE,Other,2,1,0,0,1,0,0,359239,175171,MCYC
8133,2023/07/10 23:00:00+00,1851,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,359069,174286,CYC
8134,2023/07/10 23:00:00+00,1733,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,357372,170794,CARS
8135,2023/06/18 23:00:00+00,0920,3,Slight,J2,Turning Movement from minor road,2,1,0,0,0,0,0,360194,172762,CARS
8136,2023/07/10 23:00:00+00,1615,3,Slight,J1,Turning Movement from major road,2,3,0,0,0,1,0,358341,171395,CARS
8137,2023/07/11 23:00:00+00,1415,3,Slight,J1,Turning Movement from major road,2,1,0,0,1,0,0,362024,173535,MCYC
8138,2023/06/28 23:00:00+00,1835,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,358665,173404,A
8139,2023/11/25 00:00:00+00,1710,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,359901,171731,A
8140,2023/07/01 23:00:00+00,0110,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,359405,173656,A
8141,2023/07/04 23:00:00+00,1226,3,Slight,NONE,Other,2,1,0,0,1,0,0,359159,175880,MCYC
8142,2023/07/04 23:00:00+00,1317,3,Slight,NONE,Other,2,1,0,0,1,0,0,359314,176150,MCYC
8143,2023/10/11 23:00:00+00,2033,3,Slight,A,Adult pedestrian,1,2,1,0,1,0,0,359013,175211,A
8144,2023/07/05 23:00:00+00,1500,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,358181,173875,CYC
8145,2023/09/14 23:00:00+00,0855,3,Slight,J1,Turning Movement from major road,2,1,0,0,0,0,0,363365,173436,CARS
8146,2023/07/06 23:00:00+00,1800,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,1,0,0,361174,171527,MCYC
8147,2023/07/14 23:00:00+00,2245,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,359425,173204,A
8148,2023/07/16 23:00:00+00,1645,3,Slight,NT,Nose to Tail,2,1,0,0,1,0,0,363967,173684,MCYC
8149,2023/07/07 23:00:00+00,1345,3,Slight,NONE,Other,2,1,0,0,0,0,0,363085,175565,CARS
8150,2023/07/10 23:00:00+00,1416,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,1,0,359144,169949,CYC
8151,2023/07/18 23:00:00+00,2145,2,Serious,J1,Turning Movement from major road,2,1,0,0,0,0,0,359918,173464,CARS
8152,2023/08/28 23:00:00+00,0730,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,363401,169890,CARS
8153,2023/08/29 23:00:00+00,1120,3,Slight,NONE,Other,2,1,0,0,0,0,0,359397,175776,CARS
8154,2023/10/04 23:00:00+00,0855,3,Slight,J1,Turning Movement from major road,2,1,0,1,1,1,0,362623,170089,CYC
8155,2023/07/16 23:00:00+00,1835,3,Slight,J2,Turning Movement from minor road,2,1,0,0,1,0,0,360885,174490,MCYC
8156,2023/11/01 00:00:00+00,1019,3,Slight,HO,Head On,3,2,0,0,0,0,0,360043,177141,CARS
8157,2023/07/11 23:00:00+00,2000,3,Slight,NONE,Other,2,1,0,1,0,0,0,357264,173882,CYC
8158,2023/07/12 23:00:00+00,1705,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,360427,173958,CYC
8159,2023/07/13 23:00:00+00,0830,3,Slight,O,Overtaking,2,1,0,1,0,0,0,359114,173920,CYC
8160,2023/07/16 23:00:00+00,0700,3,Slight,J1,Turning Movement from major road,2,1,0,1,0,0,0,360195,172761,CYC
8161,2023/07/16 23:00:00+00,2000,3,Slight,NT,Nose to Tail,3,1,0,0,0,0,0,360923,169819,CARS
8162,2023/07/17 23:00:00+00,1745,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,357389,174457,CYC
8163,2023/07/20 23:00:00+00,1220,3,Slight,J1,Turning Movement from major road,2,1,0,0,1,0,0,364251,173922,MCYC
8164,2023/07/20 23:00:00+00,1201,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,1,0,0,358921,173019,MCYC
8165,2023/07/20 23:00:00+00,1236,3,Slight,NONE,Other,2,1,0,0,1,0,0,362288,173159,MCYC
8166,2023/07/23 23:00:00+00,1045,3,Slight,J2,Turning Movement from minor road,2,1,0,0,0,0,1,356826,172769,CARS
8167,2023/07/20 23:00:00+00,2036,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,361085,169167,CARS
8168,2023/07/21 23:00:00+00,2025,3,Slight,O,Overtaking,2,1,0,1,0,0,0,359771,174804,CYC
8169,2023/07/24 23:00:00+00,1143,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,358710,172004,CARS
8170,2023/07/20 23:00:00+00,2350,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,359486,174197,CYC
8171,2023/06/25 23:00:00+00,0620,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,357530,179154,CYC
8172,2023/07/25 23:00:00+00,0855,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,357650,171461,CYC
8173,2023/08/25 23:00:00+00,1615,3,Slight,J1,Turning Movement from major road,2,1,0,0,0,0,0,362376,176065,CARS
8174,2023/10/10 23:00:00+00,0630,3,Slight,J2,Turning Movement from minor road,2,1,0,0,0,0,0,360801,169952,CARS
8175,2023/07/24 23:00:00+00,1900,2,Serious,O,Overtaking,2,1,0,1,0,0,0,356429,168061,CYC
8176,2023/06/14 23:00:00+00,1720,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,357176,169015,CARS
8177,2023/07/25 23:00:00+00,2107,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,357779,173364,CYC
8178,2023/07/26 23:00:00+00,1600,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,358262,177393,A
8179,2023/07/27 23:00:00+00,0645,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,358825,178686,CYC
8180,2023/08/04 23:00:00+00,1048,3,Slight,J1,Turning Movement from major road,2,1,0,0,1,0,0,361483,175142,MCYC
8181,2023/08/16 23:00:00+00,1215,3,Slight,NONE,Other,2,1,0,0,0,0,0,360967,174526,CARS
8182,2023/10/15 23:00:00+00,0825,3,Slight,J2,Turning Movement from minor road,2,1,0,0,0,0,0,363900,174422,CARS
8183,2023/11/03 00:00:00+00,1730,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,359856,176424,CYC
8184,2023/08/04 23:00:00+00,1225,3,Slight,NT,Nose to Tail,2,1,0,0,1,0,0,361336,174343,MCYC
8185,2023/08/08 23:00:00+00,1506,3,Slight,NT,Nose to Tail,2,1,0,0,1,0,0,358701,175168,MCYC
8186,2023/08/11 23:00:00+00,1550,3,Slight,E,Elderly pedestrian,1,1,1,0,0,0,1,362159,171259,E
8187,2023/08/09 23:00:00+00,1630,3,Slight,J2,Turning Movement from minor road,2,1,0,0,1,0,0,360982,173775,MCYC
8188,2023/07/29 23:00:00+00,0133,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,357853,173203,A
8189,2023/11/05 00:00:00+00,2141,3,Slight,J,Turning movement – unidentified priority,2,2,0,0,0,0,1,363407,174172,CARS
8190,2023/08/01 23:00:00+00,1213,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,359851,176421,CARS
8191,2023/08/20 23:00:00+00,0532,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,357083,173077,A
8192,2023/08/22 23:00:00+00,1500,3,Slight,O,Overtaking,2,1,0,0,1,0,0,362411,174234,MCYC
8193,2023/08/27 23:00:00+00,1450,3,Slight,NONE,Other,2,1,0,0,1,0,0,361211,174478,MCYC
8194,2023/09/03 23:00:00+00,1830,3,Slight,NONE,Other,1,1,1,0,0,0,0,359453,170065,CARS
8195,2023/09/12 23:00:00+00,1400,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,360293,174828,CYC
8196,2023/09/26 23:00:00+00,1915,2,Serious,A,Adult pedestrian,1,1,1,0,0,0,0,358341,167383,A
8197,2023/09/18 23:00:00+00,1745,3,Slight,J1,Turning Movement from major road,2,1,0,0,1,0,0,359419,173221,MCYC
8198,2023/08/20 23:00:00+00,1504,3,Slight,NT,Nose to Tail,2,2,0,0,1,0,1,358747,168462,MCYC
8199,2023/10/12 23:00:00+00,0250,2,Serious,NONE,Other,2,1,0,1,0,0,0,359564,171601,CYC
8200,2023/10/30 00:00:00+00,1851,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,359538,173030,CARS
8201,2023/10/28 23:00:00+00,2140,3,Slight,A,Adult pedestrian,1,2,1,0,0,0,0,357645,168290,A
8202,2023/12/08 00:00:00+00,1525,3,Slight,C,Child pedestrian,1,1,1,0,0,1,0,353066,176963,C
8203,2023/12/29 00:00:00+00,1303,2,Serious,LC,Loss of Control,3,2,0,0,2,0,0,359562,171998,MCYC
8204,2023/11/07 00:00:00+00,1728,2,Serious,J2,Turning Movement from minor road,2,1,0,0,1,0,0,361279,174970,MCYC
8205,2023/01/07 00:00:00+00,0655,3,Slight,O,Overtaking,2,1,0,0,0,0,0,357905,174422,CARS
8206,2023/01/10 00:00:00+00,0800,3,Slight,J,Turning movement – unidentified priority,3,1,0,1,0,0,0,357553,173394,CYC
8207,2023/01/12 00:00:00+00,1515,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,1,0,0,357015,177681,MCYC
8208,2023/01/13 00:00:00+00,1800,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,358919,174591,CYC
8209,2023/02/03 00:00:00+00,1810,3,Slight,,Other,2,1,0,0,0,0,0,351982,176915,CARS
8210,2023/02/14 00:00:00+00,0800,3,Slight,NONE,Other,2,1,1,0,0,0,0,358574,175830,CARS
8211,2023/02/13 00:00:00+00,1900,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,356901,171197,CARS
8212,2023/01/07 00:00:00+00,0241,3,Slight,LC,Loss of Control,1,1,0,0,0,0,0,361459,173480,CARS
8213,2023/02/20 00:00:00+00,1120,3,Slight,J2,Turning Movement from minor road,6,1,0,0,0,0,0,362391,173418,CARS
8214,2023/02/21 00:00:00+00,0752,3,Slight,J1,Turning Movement from major road,2,1,0,0,0,0,0,358086,170013,CARS
8215,2023/01/14 00:00:00+00,2157,3,Slight,J,Turning movement – unidentified priority,2,2,0,0,0,0,0,358375,169014,CARS
8216,2023/03/23 00:00:00+00,1230,3,Slight,J1,Turning Movement from major road,2,1,0,0,0,0,0,358216,173006,CARS
8217,2023/06/04 23:00:00+00,1140,3,Slight,NT,Nose to Tail,2,1,0,0,1,0,0,359486,173117,MCYC
8218,2023/06/11 23:00:00+00,1530,3,Slight,NONE,Other,2,1,0,1,0,0,0,360177,173590,CYC
8219,2023/03/18 00:00:00+00,1530,3,Slight,J1,Turning Movement from major road,2,1,0,0,1,0,0,357527,172466,MCYC
8220,2023/03/22 00:00:00+00,0930,3,Slight,J2,Turning Movement from minor road,2,1,0,0,0,0,1,361737,171339,CARS
8221,2023/03/23 00:00:00+00,1825,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,359169,172802,CYC
8222,2023/04/05 23:00:00+00,0840,3,Slight,J2,Turning Movement from minor road,2,1,0,0,0,0,0,357887,170885,CARS
8223,2023/03/28 23:00:00+00,0821,3,Slight,O,Overtaking,2,1,0,1,0,0,0,360096,174692,CYC
8224,2023/04/03 23:00:00+00,0950,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,352376,177461,CARS
8225,2023/06/19 23:00:00+00,0945,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,358372,171492,CARS
8226,2023/04/07 23:00:00+00,0500,3,Slight,O,Overtaking,2,1,0,1,0,0,0,361216,171424,CYC
8227,2023/04/12 23:00:00+00,1720,3,Slight,NONE,Other,2,1,0,0,1,0,0,359105,171947,MCYC
8228,2023/06/18 23:00:00+00,1141,3,Slight,O,Overtaking,2,1,0,0,0,0,0,360742,170688,CARS
8229,2023/05/07 23:00:00+00,1135,3,Slight,J2,Turning Movement from minor road,2,1,0,0,0,0,0,354556,177169,CARS
8230,2023/08/22 23:00:00+00,0855,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,359574,173122,CYC
8231,2023/03/17 00:00:00+00,1730,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,1,0,0,359651,173165,MCYC
8232,2023/09/20 23:00:00+00,1820,3,Slight,J,Turning movement – unidentified priority,2,1,0,2,0,0,0,358927,174874,CYC
8233,2023/06/12 23:00:00+00,1915,3,Slight,J2,Turning Movement from minor road,2,1,0,0,1,0,0,357824,172080,MCYC
8234,2023/05/23 23:00:00+00,0800,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,357810,173830,CYC
8235,2023/08/18 23:00:00+00,0009,3,Slight,A,Adult pedestrian,1,2,2,0,0,0,0,357783,173402,A
8236,2023/06/11 23:00:00+00,1710,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,355534,176586,A
8237,2023/08/25 23:00:00+00,2315,3,Slight,J2,Turning Movement from minor road,2,1,0,0,0,0,0,360631,173418,CARS
